Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s),Resid Range (km),Resid Rate (km/s),Resid Az (deg),Resid El (deg),P_xx,P_yy,P_zz,P_vxvx,P_vyvy,P_vzvz,dx (km),dy (km),dz (km),dvx (km/s),dvy (km/s),dvz (km/s)
54.05405405405405,1.4092947820195558,0.08895025672818456,0.08890940357062312,-0.08893379842657397,1.4093017820847253,1.4093399222161607,-0.6376297302777973,0.9896613570625922,-0.5493595036635999,-0.31575525350122735,-0.02983323948736109,0.26138779452016414,-0.30301699643488483,0.36675638750403944,0.9916762212024227,0.21481431497902173,0.02317088464042172,-0.06586970328169173,0.0803779932184625,9.363618873936552e-06,-2.2630852676286395e-06,-0.00015983218076431882
59.45945945945946,1.408708080560232,0.09781394855110769,0.09780117794333441,-0.09778884271686579,1.4086800515282087,1.4087320199275426,0.8006380201888503,-1.035773395163784,1.8749975921710096,1.5279674549215954,0.46334484400946635,0.012454675829888287,0.40811864177514245,-1.3334414700152046,0.9189624235587337,-0.11644629694027853,0.02328648767888808,-0.009879980234643426,0.0381362389282458,-0.00013257966475421767,0.00014055630538578612,-7.335478135050977e-05
64.86486486486487,1.4080727667621735,0.10671661340033707,0.10667691628615811,-0.10671006830488326,1.40804791444841,1.4080717730312047,-0.6736236378030832,-1.2837252008882576,-1.2656768006564518,0.9116345783068474,0.22232185767361703,0.8198083452772832,-0.13044601465259897,-2.6007746950188673,-1.3154602064943026,-0.12071580632676188,-0.01209811357784929,-0.10376304363120425,0.038457117489372195,0.00012871635685840488,9.849931258187894e-05,-8.78365489676014e-07
70.27027027027027,1.4073527919159599,0.11554870892518734,0.11554608539858927,-0.11558359153246517,1.4073787507936584,1.4073675095550116,0.8615256632008544,1.8168544461426392,-1.0771026592127844,1.1294506855114612,1.0955051015370072,0.6846435729274988,-0.07337367095827468,0.16673872133274995,-0.43925604449473266,-0.7547584865410407,0.09566401223310095,0.034459390904487464,0.04699515505552654,0.0001397118185112456,-1.9868000954659237e-05,2.3768331695706024e-05
75.67567567567568,1.4066007513919032,0.12445040745125314,0.1244384134169465,-0.12443650099936904,1.406617991499937,1.406621280994268,0.010555330085845851,-0.7042796366146822,-0.369812375616599,0.8090788867497355,0.49503532159442537,-0.3152874392908813,-0.3913531641801588,-0.2092927588665351,0.8896595993255708,0.9394428466084669,0.08624589162536722,-0.08679819015827661,-0.04147374209657073,5.8359932634588496e-05,7.906734186491349e-06,-7.660907044737542e-06
81.08108108108108,1.4058028495222936,0.13329053845795488,0.13328590406471108,-0.13327044396783952,1.4057960780048062,1.4057972002298817,-0.544839171216222,-1.3412730309948508,-0.09425858823000291,0.9325828711620575,-0.813235412599112,0.370341263349503,1.3118465180195116,-1.000280908035203,0.0839765115298539,0.08648117532248101,0.028114376462326618,-0.009895539173101042,0.009691306938691469,-0.0001038378851019317,5.79124109636453e-05,5.117635579399149e-05
86.48648648648648,1.4049329942656357,0.14213524075369027,0.1421417377187487,-0.14217172393436114,1.4049331837813324,1.4048927971636076,0.626761873119949,-1.7618763432740898,0.8857236034707948,-0.6659417278602155,2.153964094307269,-0.052163384882987995,-0.7429618863481559,-1.750489347884941,-1.0658468441776134,-0.16095926924649215,0.05064155601667153,0.0325709001807013,0.013225742065515078,0.00015193460754769905,4.8083378951346845e-05,0.00021047495057224808
91.89189189189187,1.4040254549735365,0.1509888539975713,0.1509680985536244,-0.15104575439788975,1.4040411326845754,1.4040736374897738,-0.7568170181948968,0.9864198358449988,0.4166876571452966,-0.18718420252551018,0.21717105535884837,-0.8385843263869295,-0.7501873242362567,-0.7492003200810893,0.5136787956458145,-0.7259043366943749,-0.015712366629486496,0.024194291702769988,0.10019311822031796,0.0002832155598110342,-6.961679971606571e-05,-0.00020421779105461724
97.29729729729728,1.4030365808663412,0.1598364371263759,0.15985106948696504,-0.1598496432421433,1.403034807084451,1.4030507949196276,0.6470929435123237,-0.3953661495328275,-0.44437484389575294,-0.961163019639046,-0.11633446280690901,1.2209186307711588,2.0794051554146655,-0.1891453778259676,-0.6958305282445153,-1.3021865923938611,0.0454012037762368,0.01601736540976617,-0.03177090151041284,4.5115885840774084e-05,5.176925728722637e-05,-1.553249992003458e-05
102.7027027027027,1.401999399240996,0.16868600111683352,0.1686632001173694,-0.1686711493731437,1.4020132603902942,1.4020246644324283,0.20971156818784367,-0.30991249385643904,-0.16334123663033798,-0.19880970821280328,0.9683648781316074,0.03455776371137833,0.9488976270266234,0.7027612240677403,1.8913277609898997,1.3006473923591064,0.07061518506725406,-0.021208297320072234,0.061962919742654776,-5.517407999100499e-05,8.80912440326398e-06,-3.981472651215512e-05
108.1081081081081,1.4009408503882321,0.17751966157967347,0.17751402182913956,-0.17749213917198894,1.400981073031674,1.4009258654626788,-0.6220128864769847,-0.21771457824376972,-0.3477980655326685,0.676186545603364,0.27097087996328106,1.9491491971334036,-2.3768831760652795,0.2080207494773421,1.6339005197706657,0.5578927309063044,-0.07328243844585813,-0.02614177440182175,-0.0029966315132696764,-0.00012002617497386403,-0.00021699365880767374,5.7907749875241166e-06
113.51351351351352,1.3997806940186814,0.18632921718967357,0.18634236032594886,-0.1863462699658945,1.399749795300647,1.3997661658335296,0.5344736016967632,0.9257786892320611,-0.9392516349906653,0.13870254706198987,0.4171674992556485,-1.579599758533589,-0.5771482951958645,1.679487100563303,0.6639795899001864,-1.590093852241623,0.01128881502427248,0.028685000196901456,-0.013868846897935327,4.631613620897923e-05,0.00014236826368829725,7.351168007208031e-05
118.91891891891892,1.398585148797641,0.19515492608893759,0.19517570305969523,-0.19516323407859668,1.3985407800562786,1.3985811382318432,0.5529316983119393,-0.2375458099594057,-0.912746242756378,1.2898192099338393,2.460088364913672,-0.5531937120838998,-1.8100952029750146,-1.0610893764068177,1.4443641823125022,0.7634705568530734,-0.003376410234523064,0.0012177296130175819,-0.06803292979191156,4.114266071164607e-05,0.00018518427315772357,1.8592448094878478e-05
124.32432432432432,1.3973161952494892,0.20399603067098016,0.2039476882247078,-0.20394618427866495,1.3973515745863225,1.397292560611817,1.1809828848674238,2.2243525602378056,0.9897922373690794,-1.1093447610262928,-0.24106088194576203,0.012890462773372382,-0.9583189640833123,0.9258298686054736,0.10794709764735876,0.9205735495663365,0.0712374093109247,-0.10711351793054291,0.06544101995598339,-0.00011539007342564744,-7.835896648078489e-05,0.0001599394762195061
129.72972972972974,1.396015866410791,0.21279217197329778,0.21272530882963514,-0.21280078540759234,1.3960064691065484,1.396078484070689,0.9842470756193693,0.06808668068327751,-1.8464171612305909,0.4963476495386152,-0.2826809935939816,1.0738989923747282,-3.1219546409636605,0.06150779921370766,0.8303235716847928,0.13366768093110432,0.027219136226449336,-0.08637715850500172,0.15097560779099695,0.00018697416996937832,6.786430612937266e-05,-0.0002277086498052583
135.13513513513513,1.3946579864098945,0.22156736913287617,0.22156474877099613,-0.22156871175447615,1.3946508179404087,1.3946278024478282,0.496065771030959,0.973426704456668,1.5751722818958716,-1.2138903261868423,0.14127494133581764,0.3651991788259826,-0.15361402156287343,0.7326078848666806,1.5646976098103818,1.5867226954870568,-0.005546129485082929,-0.021816183483679197,-0.009192477237661478,3.885207751830322e-05,3.182375277432925e-05,0.0001234511998422505
140.54054054054055,1.393225524340131,0.23034656396355596,0.2303727458072318,-0.23034354797069317,1.3932197349664976,1.3932130525018769,-1.1681678825840975,0.723152653588469,-0.37156313355963544,0.09918087467710059,1.0733832939006234,0.2797256936615426,-1.147455642375836,-0.4400402515247402,0.2942590129503262,0.2247154168984427,0.05754967887150997,-0.0019001739084387737,-0.09002555907557053,-1.904238899230748e-05,7.81156378133474e-05,0.00010319662838487176
145.94594594594594,1.3917660486991326,0.23912351242061936,0.2391404978246777,-0.23911483388365173,1.391757640420402,1.3917526850697426,2.508232423318276,-0.09796073517216665,-0.7980939111052624,0.7311832489601929,-1.4430348997072266,-1.1010947866829488,0.041103969367618454,1.123438681955759,-0.2219554617611638,-1.3859055289647493,-0.018784900917125924,-0.006001566335953612,-0.06194731764696826,-4.4921872128789175e-05,2.5980014076942837e-05,4.4025920439061395e-05
151.35135135135135,1.3902261909022942,0.24789688273317936,0.2478921056832933,-0.2478978166231592,1.3902732491624952,1.3902651036247022,-1.4519287487932417,-0.6350276699138302,0.7036690818277169,-0.20273630290757577,-1.8910832224085503,-1.1295975359775388,-1.6252931133534272,0.31852167401130893,-1.7163440331205997,0.37108170293588183,0.030031934496037138,-0.030675898636559396,-0.01048297076374638,5.0980669319411476e-05,-0.00015985381120930953,-0.0001288075724854565
156.75675675675674,1.388644260089278,0.2566300063117199,0.2566385956348909,-0.25664487874579583,1.3886686523318614,1.3886487964244294,0.966890068024388,0.26144524941261077,1.443948088126539,0.5461211554900955,-0.5455960894262077,0.2912812894421677,0.06385620782019451,-0.6918751056297459,-0.04456562380546746,0.25249768159292685,0.014584687489332282,0.05113962825987528,0.024581809281585265,-3.444101170479996e-06,-8.021284586146038e-05,-1.4508999264251088e-06
162.16216216216216,1.3870010928342869,0.2653873052083815,0.26540351986507515,-0.2654350686566727,1.387030089615154,1.3869780646597567,0.43439434206773797,0.43522581212932554,1.0789173530810023,-0.9316412234569682,-1.5673784238925557,-1.3285610515269457,-0.4284680007088325,1.0519499383844277e-05,0.8901076706422864,-0.5837944286908684,0.03008533061165508,0.012868826870999328,-0.04035612983204828,0.00024883273534159756,-8.622235118860289e-05,0.0001236135796034432
167.56756756756755,1.3853309099739768,0.27410299572072644,0.27411393204458906,-0.27413914295090813,1.3852792094826092,1.3853442292171247,-1.216023907174248,-0.6209943504008032,0.46741445294954304,-1.6201781178929524,-0.3871917830601431,-0.5292784530594132,1.4672085867427258,-0.23586161043084983,1.0161082276391908,0.576547368392729,-0.09261390922529245,0.08342920369386775,0.048677309985237116,6.582484123329735e-05,0.0001416227055788255,-0.00012543383607610537
172.97297297297297,1.3835622574971853,0.2828575675301417,0.28285967458423084,-0.28284485210666,1.3835359000499907,1.3835815703294332,-0.13676067333422035,0.09986864475868079,1.0483621364048852,0.5518948636042658,0.5179701574503234,0.4626310875577157,1.3776141019803128,0.5195847380971412,0.5611540600438117,-1.6332274027361933,0.0006748612368028262,-0.01996115613042093,-0.02381788846798827,-4.5350871255456227e-05,0.00011511537365560542,-7.310006267857716e-05
178.3783783783784,1.3817471139046134,0.2915749397870046,0.2915739210259719,-0.29158362839888935,1.3816898719914759,1.3817722436098507,-0.08993613678298731,1.143583473486402,-1.7355255029153283,1.712873726130119,-0.841970910546582,-0.9618930264823001,0.758523941914337,-1.2105467962752507,-0.5169410606060126,0.9877038143942528,0.05288554644812393,-0.03235979698524716,-0.025273507958445407,9.822940342552045e-05,0.0002839078659482297,-5.3843495721572765e-05
183.78378378378375,1.3799067825602367,0.3002610777952947,0.3002841465753679,-0.30026783937126655,1.3798803712496774,1.3799172799035626,1.333195462688117,1.9569466343439013,-0.5491571706391989,-0.9671583724549246,-1.3652329608046656,1.52334800928754,-0.34114176412224706,-0.017952308754494856,-1.996985833087629,-0.8547628828696011,-0.04112724560491188,0.024159323114872677,-0.05301049537501967,-5.898422158923111e-06,8.093808210851705e-05,-7.157342411723278e-05
189.1891891891892,1.3779721951297876,0.3089808972418033,0.30899885546215694,-0.30895152313794244,1.3780097595292449,1.3780445223586533,-0.7422776355719963,0.7710812195008951,-0.9357921588910105,1.2024884655198946,0.09516295942832534,1.1570277529744124,1.9452913063218935,0.42227274522519204,-0.46942778232019344,-0.9600883214429067,0.061042182498567854,-0.07869933816459707,-0.13798300194525837,-4.468725008033303e-05,-9.567031863877418e-05,-0.00023943619005795114
194.59459459459455,1.3760181084053633,0.31761907570816655,0.317643218017849,-0.31764343743564305,1.3760304442944244,1.3760708647103768,-0.2782622150943543,1.7548229850019625,1.1851803280859508,0.04953960024683336,0.869406612084846,-1.5276680603551425,-1.5540041054969285,0.04670908960248054,-0.2726377725918125,-0.10119072820584146,-0.010443179749927367,0.06128828315013379,-0.019620798359028413,3.4254920085130536e-05,-5.169465157450759e-05,-0.00021850948950330462
200.0,1.3739732046066013,0.32628129533099653,0.32629596706618996,-0.3263001610021627,1.3739893104623442,1.373977372565671,-2.4105141438329234,-0.6763944114185192,-0.4117657079454397,-1.2993647269884292,-1.6269694090459117,-0.9139175014906223,-1.4061800515104885,1.4087893856532867,-0.2814881018920485,0.4379341908475497,0.09798350619439589,0.07321874401054629,0.02544818128535553,-1.7046377099649845e-05,2.2151326295016815e-05,6.867153429901407e-05
205.4054054054054,1.3719021636858337,0.33495815583091043,0.33495560072960845,-0.33497257471429626,1.3719167825411511,1.3719566652866089,1.7744033092398495,0.6223214704700308,0.8085824737049364,-1.09965136729192,0.8281070295347116,-2.213745852573547,-0.10099578762357803,0.8148702849452081,0.6788869599143125,0.17266067712394934,0.0664093024452086,-0.011222590927900455,0.0012787156094873353,9.62732565283897e-05,2.230028371741355e-06,-0.00016238849928118526
210.8108108108108,1.3697858193289274,0.3436093861634969,0.3435701557656242,-0.3435989173310676,1.3697686799583895,1.3697944724631128,-1.1094443108215817,1.2433970775088818,0.5011831325450493,0.022506410959715895,0.8252507896069149,-0.7700669975909581,2.210978775408702,0.004720286256715174,2.0884078319315122,-0.7212011840966768,-0.00984306179361738,-0.052354915130308655,0.08845379524450436,2.0661127969390236e-05,6.888855425746243e-05,-3.8316818975481226e-05
216.2162162162162,1.3676053047064973,0.3522443689091443,0.35221139442182453,-0.35221061362614614,1.3676046292599642,1.3676113349198704,0.32709633801315535,-0.9368281150802479,-0.8872684606262898,-0.3885348060804655,0.958759803416297,0.7175929567697398,-0.21824085709550362,0.23710724686215906,0.16850668619928716,-0.48795090816870473,-0.03692332899936446,-0.08419638457257861,0.03473565655463062,-6.102161695897834e-05,-2.047588824005686e-05,-4.990958161421588e-05
221.6216216216216,1.3653594415872898,0.36082568968272954,0.3608274240289368,-0.36083044055739255,1.3653782628698128,1.3653174147839977,-0.1132259849229898,-0.5361249003989188,-0.6138324325684764,-1.277085164095598,1.2168341932732374,-0.4159662624463894,-0.19935829048497059,0.3189786246542798,-0.18230739726624529,-1.1061064261039153,-0.008568414059482166,0.02294421314354622,0.02046412190566116,-1.569729609673942e-05,-7.65878279480603e-05,0.0001692270831643583
227.02702702702703,1.3630623404368074,0.36944533995978945,0.3694234594919298,-0.36944103626439123,1.3630256031172914,1.363060563417622,-0.10972364466988124,1.633019953119715,1.253878739006504,-1.6498625954363109,2.17685519914865,0.424099246786327,-1.444107766381726,0.4305580606264886,-0.22611523644532527,-0.21049031484311526,0.005782414119494206,-0.05393404167148219,0.026204419896657782,5.865312695618741e-05,0.00016158867874072058,1.7038576539007977e-05
232.4324324324324,1.360712289577167,0.3780124324892012,0.37801619045540835,-0.3780100178776311,1.3607244372372493,1.3606966177834035,0.823582161068342,-1.0136683320089723,-0.8010472943401475,-0.8211038558471233,-0.32009579008833405,-1.4805255484202162,0.9173325286516946,-1.8801031622062483,0.16938878635955543,1.070973119591709,0.015055184779157571,0.0019254234750860633,-0.0076177436017133004,-2.242164042920436e-05,-2.9964768783585782e-05,8.128235903370751e-05
237.83783783783784,1.35829834114647,0.38657862267100523,0.3865703675423733,-0.3865696114200505,1.3583379065300245,1.3583348296347277,1.7091233799518732,-1.370752421951923,0.09304872004048537,0.19663088426643857,0.13443551958848218,0.7479293004362282,0.9244990794845497,-0.3001036064926458,-0.8128367793652231,0.006833711557577731,0.07392609951875784,0.008631364996745106,0.041120996618928984,-7.14609790639642e-05,-9.324348709505159e-05,-8.280588148945611e-05
243.24324324324323,1.3558501532690135,0.3951465349922137,0.39515096225646945,-0.3951704574841884,1.3558489853680973,1.3558849464683262,0.24956557727245732,1.4282280245850236,-0.808056899458213,0.0008068764883658719,-0.3789995127527451,-0.5515902598959828,0.762212306351552,-1.5263766739752194,0.1650727442087269,0.8583916024260145,0.03599221041986311,-0.04418299687426952,-0.05605153336614421,0.00020499412785790483,4.151002889596356e-05,-0.00010710805003988355
248.64864864864865,1.3533432324101644,0.40368041298380947,0.40367212921589957,-0.4036519006054483,1.3533668320031305,1.3532982068368729,0.6644603740217461,1.1051058151188744,-0.34272283415074073,-0.48319052807594176,0.029412981974552693,-0.006768373670649287,-0.6404030740530844,1.337612309124241,0.5059404088351835,1.4460156682459484,0.023031938548228936,-0.03261614392067713,-1.0353245897931629e-05,-0.00011590740649580766,-7.007006121284576e-05,0.0002074486351020255
254.05405405405403,1.3507954277440475,0.4121697745269837,0.41219321185919583,-0.41219909909724306,1.350855585585541,1.3507854517996216,0.3291325188362926,0.3591533928793332,-0.07679278465443118,0.20453211117443001,1.5237113406790601,-0.10765414477401013,-0.717032493432487,-0.050604695861984496,0.257335677129619,-0.5687304877128799,-0.052856111310575216,0.07881960784925468,0.0004650160569781292,3.362547386798198e-05,-0.0002814654444476261,2.203486400453869e-06
259.4594594594595,1.3481716057389095,0.42071832064091846,0.4206935714789052,-0.420690782552893,1.3481673255822382,1.3481969086198404,1.0370715349828856,-0.1069977387039609,-0.8083798642748818,1.0243115275659562,-1.2853766967136142,-1.2396676763703502,-1.2969646425279375,-0.18795266916338849,0.5128787229593418,-0.17291838684317265,-0.017180914478558407,-0.07382701748633735,0.016394735825315365,-4.254899332467588e-05,1.0434279298365823e-05,-0.00011218615047958735
264.86486486486484,1.3454803318711066,0.429205211372096,0.4291887476822768,-0.4291656503520493,1.3455095347412258,1.345494789189891,-0.4848658097494235,-0.490209742605406,-0.9847267530173535,0.3925602730577803,-0.8129817185087386,-1.125893161184892,0.06480623560382713,0.9421452094458356,0.48834642446844084,2.151763053119717,0.08815200776825804,-0.06900456770745222,-0.007759534192700812,-0.0001197246923645423,-3.933070500039548e-05,1.8667896231505665e-05
270.27027027027026,1.34277812018872,0.4376478366158058,0.4376696166192316,-0.43768157470554453,1.342758482571236,1.3427939802439297,1.0965521672732115,0.21265273817269995,0.253333248657923,-0.1115838934581018,1.3717409594561654,0.9110258355850179,-1.0866014697718374,0.450280632459782,-1.7857052625568228,1.4351129096589688,-0.016204198469495168,0.031278135075581304,-0.041254913233387924,0.00013716736972302357,7.38057083662369e-05,-7.29063645001915e-05
275.6756756756757,1.3399945032468592,0.4461164140502261,0.4460994112735256,-0.4461240550583057,1.340004587668875,1.3400082488174607,1.1326454167528044,1.4787866140333517,-0.8698209792229348,0.9148092708999571,1.0231345506085272,0.3647408553690309,-1.1825381249702598,-1.1575299155317231,0.6977687583837957,-1.6379001600615595,0.019254114020441193,-0.01979017667190419,0.04335651078531555,7.094410024288678e-05,-1.8125116259426477e-05,-3.5116546762026246e-05
281.0810810810811,1.3371620371116402,0.45455415017437906,0.4545387331148947,-0.45455308094545394,1.3371819153880338,1.3371784961682558,1.10389890088009,0.17033041715508881,-0.8359778603698452,-0.931756606671497,-0.3269670971678663,0.9900241740754461,-0.4371454304505593,-0.061029140627508686,-0.6506799063653447,0.3927525995387747,0.033846100015580305,-0.024701509313899805,0.032905824453791865,2.885486958748018e-05,-4.6027162498241125e-05,-3.4166023195503215e-05
286.48648648648646,1.3342925770496967,0.4629691663038479,0.4629621520773002,-0.4629800404814224,1.3342929298185624,1.3342809817143113,-0.6876247089307691,2.0515868602107346,-0.9634815539219833,-0.21292508361241194,0.8614597617675899,0.29334961048908836,-0.5018871111724599,-0.334977400823986,-1.0886800223501396,0.011588965164759138,-0.030583814442252333,-0.013033688291216095,0.015186301438916416,7.837535211230318e-05,-1.9484234027089542e-05,2.7131497806642813e-05
291.8918918918919,1.331361503591271,0.4713576128236691,0.4713472968126632,-0.47133632907184747,1.3313278134105915,1.3313224750555168,-0.18203149683121753,-0.9383974466301123,-0.10831836407582895,-0.18961552979011576,0.36054201252818585,0.11887373434749818,-0.5501696912484899,-1.796004371321877,-1.0975598064154677,0.8258929762870314,-0.05154997612498846,0.027515257692130035,0.06729354617368699,-0.00017349365758390078,0.00010196953197105785,0.00012165808041331161
297.2972972972973,1.3283724689659417,0.4797372705525137,0.4797362175724242,-0.4797627491761069,1.3283698760634952,1.3283367803121608,0.23720184843938355,-0.08160400297324305,0.9061947487773494,-1.2027894034853137,1.4918919111834819,-1.6761388598931235,0.4431486635945161,-0.7031033791009551,0.4881340365991489,-0.7234882366661737,-0.04656400595558807,0.03358116839694958,0.04096289298604461,8.567720938268408e-05,-2.063617713243815e-05,0.00011215301474187811
302.7027027027027,1.3253139628902881,0.48810891888301494,0.4881035369381998,-0.4881199358314735,1.3253600670624663,1.325341085776577,-1.4182360867268915,-0.42634411956342716,1.4651120970344045,-0.4036090711438329,0.10021173755256797,-0.2781199084928137,0.06003487724157682,-0.17779279429524775,-0.18833175850734907,-0.8167899785413539,0.04196087616128352,0.0012777035494764277,0.023811043677142152,5.555467794859936e-05,-0.0001462195938719546,-7.09352514451922e-05
308.1081081081081,1.3222262016253494,0.4964691515722015,0.49646594904792446,-0.4964498454271806,1.3222420779175554,1.3222310414301663,1.630641636547748,-1.121021189796838,-0.7518270297607238,-2.0224386324871855,1.0285963870243366,-0.04475654133138128,-0.30310919783214907,-0.10668922328296693,-1.6929882775332503,-0.6555471168772923,0.015460618792531022,-0.058636450962922027,-0.04371945903562846,-2.0438903160169275e-05,-4.486357645117067e-05,-1.9458255522408763e-06
313.5135135135135,1.3190871958986305,0.5047836269300443,0.5047806739064974,-0.5047977524858644,1.3191092040596506,1.3190816923085165,-0.021596784630988655,-0.21174614454053473,2.104422248881436,1.8773576907592984,2.6063344378761526,1.8573327227603862,0.1628505785541135,-1.524088107078488,0.5340102777477188,-0.5528662927856223,-0.016563171569941915,-0.027180007729612043,-0.013128066450008191,0.00012021495260761128,-9.619871890720333e-05,1.3851224460736944e-05
318.9189189189189,1.3158959931973915,0.5130740599571855,0.5130831900913866,-0.5130872476586343,1.3158820684145494,1.3158769808226451,0.282908763701694,0.3447239931104512,-1.0286772240873718,-0.9098115824705711,0.6112841819707051,0.6413056022541014,-0.9987038304491332,1.2063557913763063,-1.4431108814600404,0.8149201959404476,-0.04877725635651586,0.018530716604118425,-0.009679495568661878,3.9568071175555275e-05,2.3701197001457786e-05,4.238900423203518e-05
324.3243243243243,1.3126314890544286,0.5213735905390993,0.5213757907784877,-0.5213580681193974,1.3126564728661487,1.3126300777765738,-0.6021511872331197,0.4490118386579376,1.0450701972829464,1.5584364624820142,0.07563230562460203,1.4567964199000805,0.08597569446344952,-0.09337040509822735,0.185304139223813,-1.1535894770184494,0.023958711892191786,-0.03858493553252629,-0.04254489810841733,-3.174532612515435e-05,-7.499002394251164e-05,3.0518884548413894e-05
329.72972972972974,1.3093326555836338,0.5295844268279807,0.529624247671983,-0.5296319505296273,1.3093431243034075,1.3093614658034596,-1.3730394968085613,2.0549943928844763,-0.7476347231680622,0.04431765004471014,0.7326593090391419,0.5554265273198034,0.13079846862638764,0.05140490017231115,0.28704216149473516,-0.6028404189130441,0.0092829488330608,0.14242713103158167,0.006868589420037097,3.328604043861816e-05,-2.792678382146363e-05,-0.00010469117944911233
