Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s),P_xx,P_yy,P_zz,P_vxvx,P_vyvy,P_vzvz,Resid Range (km),Resid Rate (km/s),Resid Az (deg),Resid El (deg),Pos Error (m),Vel Error (m/s),Pos 1sig (m)
113.51351351351352,6939.020429949964,651.8297375017365,651.8722913488314,-1.0726873025912707,5.70898830407718,5.709057160660796,26.996140964696636,16.872538649000838,22.17370630394798,3.3040336235863644e-05,2.8020487131777837e-05,1.6880410787150167e-05,0.005286348153345591,0.0010129428846697812,-0.009146537353257298,0.001345832848122468,95.42189376249979,0.06495778599685999,127.10786829403214
118.91891891891892,6933.099829118007,682.704274210692,682.7735248700969,-1.1234413581898208,5.704062211716038,5.704228803541101,37.460919993003436,22.216106135783168,15.940053312189729,1.982197971977303e-05,3.180503352384887e-05,2.8815711503548286e-05,0.005465897256886387,-0.0001795298339759204,-0.008879629366016216,0.013114808189602952,42.33492241881037,0.06516085932833662,197.76432850096964
124.32432432432432,6926.815694230692,713.6326688678907,713.4601143300042,-1.1739996157800228,5.6992168336212075,5.698978535178508,23.624392858724768,25.163194183454358,20.246546532923723,2.9405294460287168e-05,2.5323956750616908e-05,2.9612405851165548e-05,0.011575196058099577,0.002344053778832626,0.010278838914334096,-0.011414157922272192,10.324381589945846,0.07789843262439353,85.29041567700602
129.72972972972974,6920.376182057732,744.403770728979,744.166417962683,-1.224970325454697,5.69373624612679,5.694031819082725,23.41119552991302,30.68690548814457,9.307426668829802,2.523649371564364e-05,2.882718747187508e-05,2.562188061150465e-05,0.00966147012409296,0.00013376057405422922,-0.018281649279271398,0.005002383506982398,80.35130871636578,0.03089250571287995,158.3417148554524
135.13513513513513,6913.651663970488,775.1016047414195,775.0889810351734,-1.2754420995943505,5.688212690584377,5.688121063137309,25.58289256006232,26.997346863010925,24.31505211153029,2.8473345620592926e-05,3.238860147651038e-05,3.29905544787588e-05,0.004912740207262829,0.0010617847669583211,0.016173586974450548,-0.01248302801869318,72.93473158018512,0.025041237536691942,115.2457063747551
140.54054054054055,6906.557799202573,805.8134236070405,805.9015489922076,-1.3259536497711788,5.682381790652569,5.682356709661997,30.357579677905193,26.552363770903757,19.29029090419344,2.2817425683672284e-05,2.6227493408971566e-05,2.6083598210614417e-05,-0.011275909512087632,0.0008052398579044068,-0.0034299422560223197,0.0009417646917364228,21.5711438142672,0.07836226750135653,147.86872227319304
145.94594594594594,6899.330157334876,836.5173840960174,836.5733298473284,-1.3764447629487557,5.67642453510237,5.676406489196008,17.467329849048006,19.363681037229263,25.299526283982193,3.035840186945295e-05,2.3724064142428584e-05,1.7915882360254053e-05,0.02448586988174057,-3.6447320258037705e-05,-0.0077250860639216015,0.007403334225564788,98.64138242214213,0.04104143154946921,80.73308430376632
151.35135135135135,6891.704445490098,867.2088273407616,867.1886344128887,-1.427003207849293,5.670376432342226,5.670345386103502,15.172220542617474,19.215293013852644,16.874393705587377,2.6476123791726214e-05,1.647689020911442e-05,2.6825845005241606e-05,-0.014036162110718103,-0.0005869709860204633,0.007397592906972692,-0.002145025668242192,64.72560567746001,0.022156332067534062,120.56974739264035
156.75675675675674,6883.870378887841,897.7594774457043,897.7860352646826,-1.4773548789711812,5.663838555978041,5.663759794032106,22.06442364689926,26.612523301449524,25.4145592658602,2.1602775075411253e-05,2.458433237139253e-05,2.6224486508563648e-05,0.009492631742823091,0.0003319639285665537,0.014852165841471173,0.005511266040869559,55.070154184654136,0.038338995332597485,197.01390707889126
162.16216216216216,6875.733056061626,928.3946988587766,928.4479238154795,-1.5279548113011459,5.657162286741881,5.656952450811089,16.830385204703564,18.179470030908206,22.925418609398363,2.493987985543406e-05,2.9117115922811558e-05,2.1983515756109227e-05,0.004312838168862985,0.000510098731207273,0.011176324416039574,-0.00959732334832934,44.39973408606019,0.04227731810871179,79.29307265240143
167.56756756756755,6867.461946062402,958.8843637388102,958.9191156325188,-1.5780590268810986,5.650028383934304,5.650295440475959,22.87584326237181,22.34061124855336,32.50976482594298,2.3802220705314505e-05,2.972816713783815e-05,2.7867794184387127e-05,-0.011741423724811146,-0.0005725860481265272,0.0050185204935989085,-0.01663689978196383,90.88054800072742,0.09687048935551217,145.46675417731356
172.97297297297297,6858.70319303387,989.510045118752,989.5139018510895,-1.628172653393345,5.642925327691523,5.643113543127857,27.51249848064645,27.50458664542929,32.056784308728126,2.744589175318897e-05,2.752182532859205e-05,1.666167366904569e-05,-0.0012430093887849918,0.00016633886595065583,0.010868634897218359,0.005570296224878031,31.956713327670695,0.07281637399791309,136.33966231501932
178.3783783783784,6849.71420585449,1020.0055931616507,1019.9985068726239,-1.6784766278827197,5.635403747827364,5.6357414991890336,20.54625568223868,20.08837863861612,28.926728015051417,1.9101116253127458e-05,2.2293504525188803e-05,2.995283413721395e-05,-0.0007875288624464047,0.001236204978259596,-0.01716497577143866,0.017440102340757328,35.71920101979117,0.05777706856597606,134.7577379435605
183.78378378378378,6840.6004834315845,1050.391875992526,1050.4690458110158,-1.7284665020488843,5.628030997299052,5.628183508805278,17.865867116093288,33.026779811809035,23.366931096693936,2.485324148942153e-05,1.5115892155262047e-05,2.060939148197274e-05,0.013055827158105236,0.0020699477390696787,-0.005218305414881482,-0.00996044940169892,21.01697260179102,0.09719858248143445,142.26849344774257
189.1891891891892,6831.019984301454,1080.8959849167557,1080.9552685805365,-1.7784533414031642,5.620409252122879,5.620553017994298,25.34668580857674,31.11968172118945,34.926901976301465,2.6976536263246656e-05,2.2523924509976327e-05,2.0075269374414837e-05,-0.007133109002802115,0.0008543693203494214,-0.009111700600248447,0.012221941801067953,78.3207186025834,0.09128257664267626,125.33569605323422
194.59459459459458,6821.342920412332,1111.1144932770849,1111.195402358594,-1.8284875590640695,5.612344598096424,5.612511412934353,29.312717423075853,17.142900008308498,17.234823610800895,2.5165116535965167e-05,2.3478275644730244e-05,2.4430876138462617e-05,-0.0026194500642435395,0.0018627596863802823,0.012246387312151752,0.0004342340881641101,63.5994352365268,0.056080077095274385,52.5396125386487
200.0,6811.216110552572,1141.4171036145278,1141.464874177253,-1.8783192044672128,5.604028066253576,5.6039815460455715,16.525132807416938,20.338143784090065,17.982206852181687,3.173470622194498e-05,2.3435355164049932e-05,2.7164864640218177e-05,-0.02336069605021263,-0.0006293742112064558,-0.0038347801892388675,-0.01335691521693076,64.81595523290486,0.09151116718392827,185.01452171946767
205.4054054054054,6800.959863960878,1171.7709314011454,1171.758430094608,-1.9282411687729468,5.595583620239849,5.595748238767502,29.10116199152992,13.57111377752525,24.581084500554677,2.8870113870355263e-05,2.8092781784889624e-05,2.581962031796715e-05,0.017347627931235773,0.0007018822520592939,0.008454065567820555,-0.011315053013521625,29.662338791751726,0.0463874192256391,174.04682412260462
210.8108108108108,6790.479264867099,1202.0350984533065,1201.8942897429315,-1.977897928989653,5.586831247783687,5.58693845315692,29.08653101869163,21.087043187259333,36.2701905446056,2.496259601629627e-05,3.49283820550742e-05,2.128670417113811e-05,-0.010704682430200712,0.0013385195085812722,0.005358569424886379,0.00015784773360650055,68.60515502143755,0.030737859882096222,76.1251521381682
216.2162162162162,6779.680880614918,1232.2424273834417,1232.1234953423145,-2.0274703789816595,5.5780138952612175,5.578043328954592,29.77042551078314,28.831942382861996,23.988305465649564,2.6083445487488367e-05,2.5617646009205465e-05,2.246955354404056e-05,0.0032691086423917493,-0.0008963333329719959,-0.008623069361636811,-0.004044622879241037,78.89126025221776,0.030941035913987662,111.99097660683036
221.6216216216216,6768.558876346047,1262.2620333164532,1262.264513407691,-2.0770896322445926,5.568942639527501,5.568696824616389,31.09240107435843,22.930525288625716,24.08377378395359,2.6478327757409998e-05,2.3916341054217693e-05,1.933478826311269e-05,-0.0010140782972186395,-0.0004855901120450092,-0.005869582099762845,-0.01312912976758239,42.20996776531204,0.06960839719979141,165.5823471040352
227.02702702702703,6757.183130164904,1292.415725437393,1292.3355869758248,-2.126655746800968,5.559356805693524,5.559501355795725,36.01006962329808,27.30398621807984,17.790448219440954,2.7016498020834123e-05,2.370389093497954e-05,2.387660049185065e-05,-0.0009800096678333993,0.0017379047618352502,0.01293817690814726,-0.01694039281225405,82.1212429565541,0.055096328863654946,197.00934730809266
232.43243243243242,6745.545165469081,1322.3855574143347,1322.3951005814115,-2.1759823135944947,5.549980781928565,5.549869534800748,23.219539756904723,17.388328408591278,29.72964792635189,1.5871710021676962e-05,2.5621923834538573e-05,3.0375106072554548e-05,0.00809861984870875,-0.0009750988557869399,-0.007754826486844135,-0.00846719327926506,41.39115296788188,0.0693055762304902,192.67055696626795
237.83783783783784,6733.590766057365,1352.3522327537012,1352.319743122079,-2.225254838808369,5.540256942017322,5.540246504411717,25.54785790038929,28.989876272909527,29.76588127164677,2.3492368521153265e-05,2.0858531198258007e-05,2.497868531178062e-05,0.016712624603036345,-0.0013411300326557107,0.0012486761019547897,0.0019380900833111826,78.2324615358359,0.0717468367835953,184.90387995142612
243.24324324324323,6721.466805433407,1382.324932567347,1382.336801103839,-2.2747648304283805,5.530115915607305,5.530264533686241,22.917807833759873,22.224453860358253,28.94537600699955,1.757780465903287e-05,2.5600992793730278e-05,2.9297071273797266e-05,0.0025149366994199175,0.0015279815736395112,-0.00782541286326445,-6.400752603138035e-05,13.03570967119471,0.012009058560794586,73.75608459487094
248.64864864864865,6709.051986268612,1412.1785717852963,1412.1459659946215,-2.3235874898188404,5.5200024643606795,5.519724945664366,25.009884223779054,25.060848411414526,21.85389663576319,3.1391404737297433e-05,2.7254061681659e-05,3.227700668863096e-05,0.0065507801763052586,0.0011967632249804386,-0.003139521869158607,-0.005012379575000783,59.60481413262874,0.014863563311311213,187.17126590135072
254.05405405405403,6696.434701568375,1441.8764813347702,1441.9548359265625,-2.3727886640460816,5.509770474439748,5.5094868055089,32.66436677818156,24.535627493034735,21.46646615813497,2.4695752399985363e-05,2.6048430317872442e-05,2.2059907404815166e-05,0.0032889153672704084,0.0004321202439837694,-0.000461619439699719,0.0020188719429148276,97.25739045758979,0.0579409953932125,181.7667369426619
259.4594594594595,6683.440962416454,1471.7814333126094,1471.6912115592975,-2.4216702709942655,5.498817248557182,5.49893986898696,18.274927580346656,18.64225739553858,18.53438874797515,2.4033295251601886e-05,2.7287709670023906e-05,2.4067133734723177e-05,0.010175314239306264,-4.57107546458275e-05,-0.007828665102974914,0.010400267198626877,98.31201406141517,0.027193192998406925,106.54248667495844
264.86486486486484,6670.113186920959,1501.470699343861,1501.4094543103465,-2.470455080138386,5.487988168261952,5.48793016966072,20.69475163917212,19.234578341301088,25.419362508804667,2.9483986660166176e-05,2.7168738046742677e-05,3.5855964305312475e-05,-0.004629163794863271,-0.00043852450560498196,-0.009604469539838815,0.003941265104341478,35.35773205075665,0.06692803919239958,109.1783891804393
270.27027027027026,6656.731244980747,1531.0051136308098,1531.0776466791187,-2.519476227620167,5.476779097786774,5.47692580985964,31.885904682522806,29.83897234501713,19.59796335360749,2.7111623987249375e-05,1.614051658876778e-05,3.222171705989973e-05,0.01075390554416414,0.0002819488738090512,0.002862733367774424,-0.0012130867138958068,49.72591819723199,0.05969671652535833,118.98633829327412
275.6756756756757,6642.94616643099,1560.630315170535,1560.5671684830775,-2.568074601361578,5.465558444693195,5.4655754361236975,30.10018253451045,26.99496078750848,19.112917473753555,1.9356827428103965e-05,2.8184350791977016e-05,1.6637977370938238e-05,0.011104998656473838,0.00157980695740155,-0.008447374087911762,0.009280720066606888,15.668011718796976,0.06271843225338021,148.42634464496254
281.0810810810811,6628.919176015627,1590.1476260946881,1590.0900187609202,-2.6165955256898985,5.454057560460819,5.454045699321516,23.18434176591461,30.250245207767133,22.88154641544662,2.464547318736316e-05,2.1644925771687732e-05,2.6935741580304535e-05,0.010825370086829099,0.000238566126142076,-0.008106575556986725,-0.00959850302216295,88.60071768441398,0.037220984184790966,89.12534239745236
286.48648648648646,6614.7089836021405,1619.585456796016,1619.5572368062858,-2.6651045552547465,5.442286484941704,5.44223986920987,29.272010005603597,26.62329117751259,22.55421912407892,2.3324165133868076e-05,1.952080418498021e-05,2.500279996169848e-05,-0.006601478673364761,0.002166959267246966,-0.009390531437019707,-0.002249195395553516,61.17149378261927,0.0675859155650107,53.4422644159917
291.8918918918919,6600.193668203715,1648.9303403587319,1648.8905620702506,-2.7132067739203487,5.430205216855765,5.430185528307323,26.706079212460168,25.714953174046084,22.310107355890224,1.627733555696973e-05,1.947774086072502e-05,2.9132265554293814e-05,-0.0016833763423719087,-0.0008979419856402304,-0.0007790804633131842,-0.0020108793560036815,44.65906110464653,0.08465433728365207,71.18442868958634
297.2972972972973,6585.391316458232,1678.2444785328646,1678.2370968082755,-2.7617126982954057,5.418153199614346,5.4180204104224705,32.50137304500494,16.369946906666165,27.332222984201305,2.1548618833813976e-05,2.7167708052362648e-05,2.1275106162574725e-05,0.0023946698878043494,-1.968075432826937e-05,0.009437016343998413,-0.012369532584428453,20.149350264023777,0.09982641282330135,116.01738613651605
302.7027027027027,6570.244926930364,1707.5305978287413,1707.5080644886136,-2.8098200865905296,5.405889833045954,5.405814548703527,25.372547969133862,23.648166516194152,25.395239010751396,2.4082298389917674e-05,2.3887125363875737e-05,2.0801958139796642e-05,-0.013708420448290057,-0.00037305866766391553,0.015065286363122668,-0.004198741622843578,95.20905569472002,0.08545999475549929,92.30038541393027
308.1081081081081,6554.953659320954,1736.7767823566749,1736.7618653647476,-2.8577704569614766,5.393185690082982,5.393142772332083,30.12816056936291,24.86307839798128,23.55921984744441,2.442524534254079e-05,1.6590156080072947e-05,2.1619646423531952e-05,0.015949202080860148,-0.0010851415431623328,-0.007259180859937786,-0.02074959680895303,57.71971430388943,0.06017488837119528,164.6774841554198
313.5135135135135,6539.408617954008,1765.8628962973726,1765.848844356093,-2.9058244280985006,5.380420899852477,5.380310849909109,38.2100595524631,34.76553599136287,25.91506464155741,1.758884288161346e-05,2.7390189075961417e-05,2.2140357269007836e-05,-0.00012276533502175886,-0.00015308373300965545,0.021503107933312112,0.019121780476629536,35.463513617461345,0.02740866325119609,66.0035105823907
318.9189189189189,6523.605085778574,1794.8649041531894,1794.8931143653622,-2.953542156503061,5.36727204310832,5.36725335530109,27.99049577523733,28.434783160493385,20.04236479447684,3.075832791523738e-05,1.7801959346005862e-05,2.9076620834045073e-05,0.002839278876047216,0.00041732930166043966,-0.01004704860706796,-0.009374137884363129,41.519361711835856,0.07133012885078388,187.61978383322057
324.3243243243243,6507.438548867547,1823.898737530559,1823.9026974931348,-3.001152385618822,5.354129461436896,5.354023952528405,25.24664082897422,32.680305908547645,25.52639311954839,2.4489484705542808e-05,2.5699106792591056e-05,1.90939941342556e-05,-0.00577004439727203,0.00052423017995203,0.010835485233278697,0.01586114131421312,34.36274628299329,0.09438884070021804,184.29907699158667
329.72972972972974,6491.102005633593,1852.6222960917792,1852.7578546333907,-3.0487802405694504,5.340629333030123,5.340706097425751,28.612234926104897,27.98768852947364,25.75301246422317,2.5187765383302816e-05,2.6192494628365274e-05,2.1886930500203405e-05,-0.013268775593670228,0.002170452178944556,-0.007216964540154426,0.0003808450571949245,64.16288279712826,0.02906798857590722,186.31352253999322
335.1351351351351,6474.447981593576,1881.6534416495813,1881.615526607059,-3.0961985164101073,5.326841989900173,5.326903556564956,23.173595708980574,21.443483865252603,17.484765703212595,2.7003208191699183e-05,2.9427885408475224e-05,1.6054938047492797e-05,-0.00604029885474771,0.00046446746972355973,-0.008709232698700104,0.005648641321559589,93.6967218202459,0.03303960584739194,160.941499790499
340.5405405405405,6457.579383496077,1910.2658668419422,1910.3476914432345,-3.143561857052584,5.313093888218623,5.312927929646813,36.939838527623664,25.585621080749256,29.97846877185181,2.1059618730481644e-05,3.390842393233426e-05,3.003558911706187e-05,0.002192041876335884,0.001150136803679616,-0.007447561567843887,-0.0048879979835093155,87.1024422993908,0.023410768907048605,66.04999572253989
345.94594594594594,6440.560268428059,1939.0160111295831,1939.0474012941233,-3.1908557680669367,5.298877650875145,5.299051185719042,25.900355188479907,26.181118231321165,20.592831473865022,2.7281779865663484e-05,1.8176618370497294e-05,3.1355150497155706e-05,0.006734288127536935,6.60942462989759e-05,-0.0005244769964911914,0.0020792969196167434,51.43427878833798,0.07630494792637615,115.72063570543501
351.35135135135135,6423.213132476993,1967.5827272513297,1967.6095728131804,-3.2377413430616797,5.284618703389667,5.28466150375077,23.635333398872437,20.30422215114659,25.451548996032173,2.3164626769909086e-05,2.4737630719684753e-05,2.336463284568107e-05,0.0016179154060272016,0.0016780556004525953,0.005799721710336103,0.0065048963998843605,84.38494260709071,0.04659053530812934,69.71080577081956
356.7567567567568,6405.513315619423,1996.1007196436701,1996.0435128595423,-3.2845391126418866,5.270197047041616,5.270181253797441,20.82155497489982,23.078063117035395,30.82205870267635,2.051707229676404e-05,2.3618323524778914e-05,2.3510253175933885e-05,0.003467240162419504,0.0023984492855880697,0.00669868037904822,0.006645524143941823,48.07949331486969,0.01564260749977457,198.1548789141624
362.16216216216213,6387.685303064827,2024.6712749874905,2024.6065196900124,-3.331523934705394,5.255495487085149,5.255626520488451,30.486100958032193,23.97116503161414,29.628383788569348,2.7867237466776995e-05,2.7168748429804813e-05,2.7266109511414486e-05,-0.0033702637468137663,0.0005310851309759497,-0.009439850153478882,0.007747733900743572,32.70764266827742,0.08874549923412522,99.95576350980099
367.56756756756755,6369.51874051655,2052.9575401588454,2053.052062625716,-3.37818263100297,5.240426595493247,5.240543462684019,29.335937064138694,33.02809916282559,25.171666942844176,3.245836929400904e-05,2.6078343854668094e-05,3.237241003689128e-05,0.0049624856624542815,-0.0009926590154515813,-0.009896592875112686,-0.0036833271003917636,98.50736037397851,0.06019047142323101,137.79958128350933
372.97297297297297,6351.081974375581,2081.2847314728488,2081.3137170488744,-3.4246816347989433,5.225523371239333,5.225446891029526,22.513228142929535,14.596297373045108,23.18750498558966,2.862414686742916e-05,2.32372687863169e-05,2.704305373781959e-05,0.01482832866385907,-0.0005488050227771684,-0.009166386933635471,-0.004803596724913551,37.34988111737397,0.039798486280032026,166.90895813663326
378.3783783783784,6332.494638462862,2109.4692118601424,2109.519827763316,-3.4712881156703097,5.210140923458848,5.209965830481888,27.882256725612113,31.029092103580215,29.737559542877836,2.9614887825702155e-05,2.2795489056945722e-05,2.1512290287624427e-05,0.0070478944243898695,0.0002819343032051621,-0.0011135440238551125,-0.015941763252676037,39.135180788821756,0.04095846784549873,188.0924126338468
383.78378378378375,6313.66531275819,2137.6161164093905,2137.6540709041196,-3.5172638967193812,5.194472902985087,5.194521408883412,17.45722015893572,20.316023825203086,28.3734748890431,2.2396846967188506e-05,1.9417745724079764e-05,1.69058871400678e-05,0.008095418882529402,0.0004564980352506459,-0.002101556041908746,0.0052321901117693675,99.072358100787,0.036122609817181614,163.332158876204
389.18918918918916,6294.448712968901,2165.6322544291615,2165.6328462141564,-3.5635477404519524,5.178643787910599,5.178858498994765,25.924852875365783,18.13960406365193,21.90817489977935,1.7011901354157718e-05,2.9939307912032547e-05,1.9424368686682562e-05,0.0029401639930663106,0.0006984251343843719,-0.00950175462069795,0.010823787113234427,22.053474384908938,0.050993215515337774,151.17556681493562
394.5945945945946,6275.141837933463,2193.5147461415027,2193.5887615380825,-3.609397647437496,5.162832366921384,5.162691320005908,27.263781760383473,30.89971065019232,21.02553176499155,3.245068761049921e-05,2.7296020907997648e-05,2.5366097251562327e-05,-0.015031550695996019,0.00046019768123004104,0.0026960369406324415,0.016159816799179296,78.44805892087255,0.04033375196393305,119.89726730572269
400.0,6255.297495008681,2221.492419315943,2221.411723380199,-3.655484211515944,5.146647345391596,5.1467120242722935,33.53664904779612,28.659490346171907,14.638224091520009,3.52725744470238e-05,2.958884098897569e-05,2.172336238399603e-05,-0.010446665306312433,6.9849162559386896e-06,0.022625688083353183,0.0030517263458050775,94.22314826344538,0.05931516736635485,140.8100200625786
